valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.623,2020,0.00494,"['Kanye West', 'DaBaby', '2 Chainz']",0.733,191353,0.743,0,20m8ZHA6Jevqo1xnhQffQu,0.0,2,0.261,-5.045,1,Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,74,2020-11-13,0.371,150.024
0.124,2020,0.0104,['Trippie Redd'],0.735,101353,0.662,1,3v84EI4rMdsqJ95MxwIjQa,0.0,1,0.153,-7.862,1,Sleepy Hollow,77,2020-10-07,0.05,87.999
0.634,2020,0.218,"['Tyla Yaweh', 'Post Malone']",0.457,224638,0.621,1,5QZKcQDp0tCcvMdyqEciBV,0.0,10,0.0944,-5.922999999999999,1,Tommy Lee (feat. Post Malone),80,2020-06-12,0.138,85.359
0.725,2020,0.276,"['Future', 'Lil Uzi Vert']",0.872,196835,0.6990000000000001,1,669gYFBhezfYPXQP1hBMOX,0.0,1,0.103,-6.127000000000002,1,Heart In Pieces,68,2020-11-13,0.0487,138.929
0.252,2020,0.0236,['The Weeknd'],0.537,198267,0.746,1,6bnF93Rx87YqUBLSgjiMU8,1.01e-06,10,0.156,-5.5070000000000014,0,Heartless,80,2020-03-20,0.15,170.062
0.17,2020,0.00103,['CORPSE'],0.792,92856,0.8290000000000001,1,3pXVmZh293nWtqxildz9jf,0.0755,2,0.5820000000000001,-6.612,1,Miss YOU!,79,2020-03-06,0.256,93.044
0.479,2020,0.0773,"['Future', 'Lil Uzi Vert']",0.942,189147,0.5660000000000001,1,0anUgBvnA4u5LsHUeLRprc,0.0,11,0.11,-4.834,1,Tic Tac,67,2020-11-13,0.226,132.858
0.199,2020,0.00257,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.66,217088,0.787,0,6juLaduD4STCUDWT0AYun4,0.0,1,0.3229999999999999,-4.592,0,MORE,85,2020-10-28,0.032,142.018
0.669,2020,0.1,"['Blake Shelton', 'Gwen Stefani']",0.5379999999999999,170173,0.745,0,2DwbFtfC6sXBiVDPmju8Dd,0.0,8,0.063,-5.774,1,Happy Anywhere (feat. Gwen Stefani),76,2020-07-24,0.0387,165.755
0.281,2020,0.000647,"['21 Savage', 'Metro Boomin']",0.635,201856,0.7929999999999999,1,3CDVMejYHnB1SkEEx0T1N4,0.747,10,0.113,-4.333,0,Many Men,77,2020-10-02,0.0322,77.594
0.595,2020,0.0103,"['Miley Cyrus', 'Dua Lipa']",0.7809999999999999,169333,0.67,0,5JqZ3oqF00jkT81foAFvqg,0.0,3,0.0761,-3.912,0,Prisoner (feat. Dua Lipa),85,2020-11-20,0.0452,127.99
0.213,2020,0.0135,['BRS Kash'],0.9,218182,0.521,1,31iqpzg1ZXLLgq0L5iIwLe,0.0,4,0.0951,-7.286,0,Throat Baby (Go Baby),76,2020-07-24,0.147,132.007
0.234,2020,0.168,['Juice WRLD'],0.5670000000000001,176650,0.545,1,1YM6c2sxbf2Jacl9IFgn4I,0.0,1,0.112,-6.6679999999999975,0,Titanic,77,2020-07-10,0.0448,174.146
0.715,2020,0.6890000000000001,"['Future', 'Lil Uzi Vert']",0.66,210411,0.633,1,4Y4Xmm8OLUJSdR9OkaxV97,0.0,3,0.129,-5.782,0,Baby Sasuke,67,2020-11-13,0.149,145.995
0.518,2020,0.445,"['Future', 'Lil Uzi Vert']",0.7809999999999999,216541,0.469,1,6vbe3GmRG30x2nraEvHudq,0.0,10,0.0921,-8.456,0,Because of You,67,2020-11-13,0.0549,132.989
0.298,2020,0.0168,"['Moneybagg Yo', 'City Girls', 'DaBaby']",0.913,177704,0.625,1,7HbnX1fxCAoPa7nRVFSEFW,0.0,10,0.125,-6.901,0,Said Sum (feat. City Girls & DaBaby) - Remix,78,2020-09-17,0.334,126.915
0.7170000000000001,2020,0.00285,['The Weeknd'],0.667,237520,0.7190000000000001,1,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7,0.0736,-5.371,0,In Your Eyes,85,2020-03-20,0.0346,100.021
0.361,2020,0.0673,"['G-Eazy', 'blackbear']",0.569,214363,0.865,1,3QGppKBPd9gHOgHJzRbVIw,0.0,4,0.312,-3.844,0,Hate The Way (feat. blackbear),80,2020-10-16,0.266,82.01100000000002
0.887,2020,0.0374,"['BLACKPINK', 'Selena Gomez']",0.785,175813,0.7190000000000001,0,4JUPEh2DVSXFGExu4Uxevz,0.000108,4,0.0519,-3.886,1,Ice Cream (with Selena Gomez),82,2020-10-02,0.354,159.953
0.7020000000000001,2020,0.0382,"['DaBaby', 'Meek Mill']",0.703,178949,0.555,1,3y3lDeOb2c3FYCniav00EY,0.0,8,0.246,-8.199,1,8 Figures (feat. Meek Mill),63,2020-11-20,0.382,177.205
0.562,2020,0.168,"['Saweetie', 'Jhené Aiko']",0.865,189496,0.792,1,3MEruRteiUZXkStfTlZqRn,1.46e-05,4,0.107,-4.207,1,Back to the Streets (feat. Jhené Aiko),77,2020-10-23,0.0677,101.985
0.897,2020,0.0313,"['Migos', 'YoungBoy Never Broke Again']",0.852,195681,0.745,1,6mtjo5kIHKlboGE84lf1FJ,0.0,11,0.0824,-3.667,0,Need It,77,2020-05-22,0.171,148.007
0.488,2020,0.81,['$NOT'],0.847,120000,0.448,1,0j8ppsOOawdPCJnSTcXgOy,1.35e-05,0,0.325,-10.14,1,GOSHA,78,2020-03-06,0.416,79.975
0.586,2020,0.0326,"['Bad Bunny', 'Daddy Yankee']",0.7440000000000001,206420,0.868,1,69vlMrzHwATKzupwNcUPyK,0.0,1,0.0822,-4.524,1,La Santa,84,2020-02-28,0.047,93.037
0.545,2020,0.0118,['Megan Thee Stallion'],0.863,176750,0.633,1,1E3VQQWFQAPJkXfYHjqWoI,0.0,10,0.285,-5.002,0,Captain Hook,77,2020-03-06,0.287,163.991
0.303,2020,0.232,['The Kid LAROI'],0.7190000000000001,126521,0.598,0,3qgPpwtuRu5oP8EtFSj8HE,0.0,9,0.115,-6.254,1,SO DONE,80,2020-11-06,0.077,142.592
0.769,2020,0.121,['TWICE'],0.657,205493,0.88,0,37ZtpRBkHcaq6hHy0X98zn,0.0,10,0.463,-3.672,0,I CAN'T STOP ME,86,2020-10-26,0.102,150.084
0.307,2020,0.185,"['Octavian', 'Skepta']",0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,11,0.0889,-6.964,0,Papi Chulo,85,2020-03-13,0.108,127.954
0.377,2020,0.5539999999999999,"['Jhené Aiko', 'H.E.R.']",0.617,212867,0.525,1,63wx9vdskaXbYxyDx4oJCZ,1.1e-06,8,0.135,-10.425999999999998,0,B.S. (feat. H.E.R.),76,2020-03-06,0.12,135.781
0.906,2020,0.139,"['Ozuna', 'J Balvin', 'Chencho Corleone']",0.7140000000000001,230693,0.7609999999999999,0,5y7DaS3jAc9eZzcSOoUIwU,0.00035,5,0.241,-4.596,0,Una Locura,91,2020-09-04,0.0427,168.02200000000005
0.873,2020,0.0406,['Tame Impala'],0.621,237800,0.873,0,5hM5arv9KDbCHS0k9uqwjr,9.1e-06,5,0.0824,-3.067,0,Borderline,80,2020-02-14,0.0369,97.96
0.391,2020,0.0251,['DaBaby'],0.866,160056,0.514,1,7umhatV3DbNjBP6iyQw8ZX,0.0,4,0.0682,-8.697000000000001,1,Shanyah,60,2020-11-20,0.293,119.85
0.324,2020,0.00839,['Jonas Brothers'],0.852,180645,0.698,0,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9,0.0773,-7.206,1,What A Man Gotta Do,82,2020-01-17,0.0629,113.039
0.79,2020,0.218,"['DaBaby', 'Toosii']",0.81,183209,0.551,1,2d0hegjDVndvVHXzRhbJEA,0.0,6,0.112,-8.671,0,Bidness (feat. Toosii),59,2020-11-20,0.306,138.997
0.737,2020,0.0112,['BTS'],0.746,199054,0.765,0,4saklk6nie3yiGePpBwUoc,0.0,6,0.0936,-4.41,0,Dynamite,81,2020-11-20,0.0993,114.044
0.305,2020,0.0301,['Pop Smoke'],0.772,135747,0.878,1,57BGVV6wcyhbn3hsjlqEZB,2.18e-06,2,0.251,-4.22,1,Element,80,2020-02-07,0.324,61.31100000000001
0.762,2020,0.0647,['DaBaby'],0.8370000000000001,179095,0.524,1,7hnsZNApFDcPKrPNwedYpJ,0.0,11,0.06,-9.167,1,More Money More Problems,59,2020-11-20,0.346,81.954
0.544,2020,0.8640000000000001,['BTS'],0.703,179548,0.321,0,4GVwjLRT7oSsKby7Vy8EHr,0.0,4,0.908,-13.135,1,Skit,79,2020-11-20,0.884,114.822
0.382,2020,0.00657,['BLACKPINK'],0.695,199120,0.583,0,1XnpzbOGptRwfJhZgLbmSr,8.75e-05,9,0.104,-6.575,0,Pretty Savage,83,2020-10-02,0.0423,152.001
0.326,2020,0.149,"['Polo G', 'Mustard']",0.7759999999999999,204000,0.64,1,2iP3unJbxZvRuqyrS0ocZy,0.0,7,0.101,-8.058,1,Heartless (feat. Mustard),76,2020-05-15,0.184,160.03799999999995
0.737,2020,0.0111,"['Tyla Yaweh', 'DaBaby']",0.7959999999999999,141123,0.6829999999999999,1,341lTIxmhybbQsgydwJiFx,2.58e-06,10,0.126,-5.165,0,Stuntin' On You (feat. DaBaby),78,2020-07-17,0.277,173.852
0.289,2020,0.00998,"['NAV', 'Gunna']",0.917,151481,0.529,1,0bMyxvtbPa7HFemLjzw0xX,0.0,1,0.0884,-3.785,0,Young Wheezy (with Gunna),77,2020-11-06,0.101,122.0
0.8740000000000001,2020,0.3,"['Justin Bieber', 'Quavo']",0.8059999999999999,212867,0.546,0,4umIPjkehX1r7uhmGvXiSV,0.0,9,0.102,-6.6370000000000005,1,Intentions (feat. Quavo),82,2020-02-14,0.0575,147.986
0.229,2020,0.0109,"['Future', 'Lil Uzi Vert']",0.804,226286,0.6829999999999999,1,2z0LyXYmPgos95olIAQIO3,0.0,2,0.0693,-7.3439999999999985,1,Bust a Move,64,2020-11-13,0.055,140.035
0.227,2020,0.153,['Lil Tjay'],0.848,195649,0.457,1,3bAzFi7wGuOXJdgOYyFDSW,0.0,0,0.115,-10.118,1,Losses,78,2020-10-30,0.293,100.018
0.152,2020,0.111,['Trippie Redd'],0.7290000000000001,152920,0.503,1,2PI3qpTqYowwMzOSQRuj73,0.0,0,0.123,-8.229,1,Weeeeee,75,2020-10-30,0.081,134.92700000000002
0.526,2020,0.104,"['Future', 'Lil Uzi Vert']",0.89,193333,0.682,1,4V9K7DLPZNhCH77wLsAiNF,0.0,4,0.116,-5.249,1,My Legacy,64,2020-11-13,0.3229999999999999,143.97899999999996
0.344,2020,0.012,"[""Olivia O'Brien""]",0.425,189125,0.743,1,37ZKB38iNyKJ0xYEz9SJgk,0.0,11,0.7090000000000001,-5.54,0,Josslyn,77,2020-05-15,0.148,84.74799999999998
0.324,2020,0.143,['Halsey'],0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,80,2020-01-17,0.0277,110.94
0.601,2020,0.347,['Anuel AA'],0.614,259250,0.746,1,7mcdgAXmb35dakBnfDIv3q,1.4300000000000004e-05,10,0.0874,-3.527,0,Narcos,78,2020-05-29,0.196,168.072
0.728,2020,0.293,"['Lil Peep', 'Lil Tracy']",0.7979999999999999,132227,0.528,1,6KjkgYu4mjsMVYy4aCzyw6,1e-06,11,0.0727,-8.908,1,white tee,78,2020-06-10,0.042,149.995
0.575,2020,0.127,['Doja Cat'],0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0.0,10,0.202,-4.593,0,Boss Bitch,84,2020-01-23,0.222,125.989
0.4970000000000001,2020,0.247,"['DaBaby', 'Roddy Ricch']",0.746,181733,0.69,1,0TP2FknnFlRyhEgwyGqYzD,0.0,11,0.101,-7.956,1,ROCKSTAR,2,2020-11-23,0.1639999999999999,89.979
0.4970000000000001,2020,0.247,"['DaBaby', 'Roddy Ricch']",0.746,181733,0.69,1,18cHFfnBjVpcQvy9eapiyU,0.0,11,0.101,-7.956,1,ROCKSTAR,1,2020-11-23,0.1639999999999999,89.979
0.382,2020,0.00163,"['21 Savage', 'Metro Boomin']",0.774,185037,0.706,1,7fxSLnklnayJNBIKntXedZ,1.28e-06,2,0.104,-6.494,1,Slidin,76,2020-10-02,0.355,152.891
0.522,2020,0.0119,['CORPSE'],0.644,97317,0.883,1,4SPBwOTXgku4QvmRtMEGfW,0.0,1,0.377,-6.985,1,Cat Girls Are Ruining My Life!,78,2020-03-11,0.473,164.158
0.654,2020,0.252,['Pop Smoke'],0.7390000000000001,158466,0.616,1,5kkaSMcf4BFlhRRICCKZb6,1.93e-06,7,0.101,-6.962999999999999,0,Something Special,79,2020-07-03,0.0338,91.071
0.7609999999999999,2020,0.0861,['Bad Bunny'],0.685,163084,0.848,1,6NfrH0ANGmgBXyxgV2PeXt,7.14e-06,8,0.0783,-4.561,0,La Difícil,83,2020-02-28,0.0858,179.87
0.308,2020,0.235,"['Lil Tecca', 'Polo G', 'Lil Durk']",0.514,193013,0.634,1,5kTn07V96U8LyoQgz6DZzX,0.0,1,0.13,-6.513999999999999,1,When You Down (with Polo G feat. Lil Durk),77,2020-09-18,0.383,76.181
0.68,2020,0.0252,['Megan Thee Stallion'],0.843,155497,0.741,1,55CHeLEfn5iJ0IIkgaa4si,0.0,11,0.096,-5.609,1,Savage,80,2020-03-06,0.334,168.983
0.706,2020,0.216,"['Future', 'Lil Uzi Vert']",0.758,274313,0.574,1,68ra53eElfqZM8G9fuOFSj,0.0,9,0.144,-7.832999999999997,0,Stripes Like Burberry,61,2020-11-13,0.217,144.08100000000005
0.584,2020,0.0123,"['NAV', 'Lil Baby']",0.852,184619,0.674,1,4x3mum2YGHtIBrgUKiNt4F,0.0,2,0.126,-4.166,1,Don't Need Friends (feat. Lil Baby),76,2020-11-06,0.211,130.085
0.718,2020,0.49,['Morgan Wallen'],0.58,186293,0.7509999999999999,0,096YtKWNRXdmYKFLelSBto,0.0,7,0.277,-5.078,1,Still Goin Down,72,2020-11-19,0.0267,148.108
0.68,2020,0.473,['A Boogie Wit da Hoodie'],0.644,161765,0.5870000000000001,1,6cZH4rX1KTt1aJ3Ql6Ynja,0.0,7,0.0759,-6.7360000000000015,0,Me and My Guitar,76,2020-02-14,0.353,173.972
0.439,2020,0.279,['Brent Faiyaz'],0.505,247080,0.267,1,5VlTQnZO89Ioku8ssdbqJk,0.0,9,0.096,-13.763,0,Dead Man Walking,76,2020-09-18,0.05,143.929
0.7020000000000001,2020,0.00386,"['BLACKPINK', 'Cardi B']",0.665,159173,0.674,0,7iAgNZdotu40NwtoIWJHFe,0.0,7,0.0734,-5.188,1,Bet You Wanna (feat. Cardi B),81,2020-10-02,0.161,111.516
0.274,2020,0.0222,['Juice WRLD'],0.652,182922,0.6709999999999999,1,4PPLJAEYBSOcnzr9TZoqf9,0.0,2,0.107,-5.89,1,Can't Die,77,2020-07-10,0.0756,84.008
0.161,2020,0.0306,"['NLE Choppa', 'Lil Baby']",0.614,240297,0.5529999999999999,1,3GZd1aDsgKL71Kt3VIp0hc,0.0,7,0.203,-8.225,1,Narrow Road (feat. Lil Baby),76,2020-07-30,0.1689999999999999,159.999
0.387,2020,0.0421,"['Future', 'Lil Uzi Vert']",0.752,213520,0.6579999999999999,1,2ny1lTxfuQls8r5yX4Ad3g,0.0,0,0.0927,-6.2970000000000015,1,Drankin N Smokin,60,2020-11-13,0.342,151.951
0.602,2020,0.0165,"['Future', 'Lil Uzi Vert']",0.898,196636,0.5670000000000001,1,2B6CpkK0Rz67UzwDTW2Jt7,0.0,1,0.109,-6.4460000000000015,1,Real Baby Pluto,59,2020-11-13,0.302,141.97299999999996
0.266,2020,0.0286,['Lil Baby'],0.585,197530,0.6409999999999999,1,7ge7BHazYbVKi8qyZUX1Bm,0.0,6,0.316,-4.269,0,Emotionally Scarred,75,2020-02-28,0.133,88.28399999999998
0.861,2020,0.335,['Eslabon Armado'],0.6809999999999999,226821,0.664,1,6WYB1odDfMPVMyp1QxFInT,0.0,6,0.0418,-8.019,0,Con Tus Besos,78,2020-04-06,0.0353,102.166
0.63,2020,0.8190000000000001,['Jerry Di'],0.8540000000000001,197587,0.525,0,6fmQjRuo7XvRFCK2qex5hQ,0.0,1,0.146,-4.426,1,Mi Cuarto,89,2020-04-03,0.214,97.054
0.116,2020,0.0187,"['Future', 'Lil Uzi Vert']",0.759,133171,0.52,1,5FmUNIsqr4gC4lwJtea8tX,0.0,2,0.313,-7.0420000000000025,1,Marni On Me,59,2020-11-13,0.447,123.189
0.4370000000000001,2020,0.76,['Giveon'],0.64,260776,0.355,0,6qBFSepqLCuh5tehehc1bd,7.01e-05,10,0.114,-7.7570000000000014,0,LIKE I WANT YOU,76,2020-03-27,0.065,119.513
0.623,2020,0.0882,['Farruko'],0.659,180520,0.701,0,15OjBeqNX3bShsGYQbteRv,0.0,9,0.0866,-4.107,1,La Tóxica,92,2020-07-24,0.1639999999999999,91.97
0.599,2020,0.12,"['Future', 'Lil Uzi Vert']",0.94,228796,0.532,1,5LT018mJrqHdNwdltZ1hAM,0.0,11,0.0925,-5.9979999999999976,0,That’s It,58,2020-11-13,0.358,123.043
0.5720000000000001,2020,0.258,"['NextYoungin', 'ppcocaine']",0.91,166857,0.617,1,57Oi4yqY27uJzCyqFWIP5q,0.0,0,0.122,-10.234,1,3 Musketeers,77,2020-07-07,0.0847,104.972
0.555,2020,0.146,['Jordan Davis'],0.5820000000000001,179153,0.868,0,14JFKtBSqefxfMiKhq6JT8,0.0,11,0.103,-3.927,1,Almost Maybes,74,2020-05-08,0.0522,90.105
0.532,2020,0.0233,"['Future', 'Lil Uzi Vert']",0.851,167397,0.621,1,1T40GpRFJiUIulCqLpAe4v,0.0,11,0.161,-6.678999999999999,1,Sleeping On The Floor,58,2020-11-13,0.362,150.969
0.585,2020,0.11,"['Future', 'Lil Uzi Vert']",0.8390000000000001,166637,0.502,1,3kAyhdS74oZn8nOqifDEf2,0.0,0,0.115,-5.886,0,Million Dollar Play,58,2020-11-13,0.398,150.07
0.355,2020,0.307,"['Luke Combs', 'Amanda Shires']",0.522,224987,0.659,0,3zxAw8PaqpeGZ3Pakkxv3J,0.0,6,0.102,-6.016,1,Without You,74,2020-10-23,0.0304,141.996
0.7859999999999999,2020,0.3,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",0.815,345241,0.715,1,1mohfLaTJtB2RplHLQVM70,4.83e-06,4,0.091,-4.65,0,La Jeepeta - Remix,87,2020-04-24,0.207,176.007
0.848,2020,0.371,['Tai Verdes'],0.871,196000,0.501,1,4y3BUo2hp0MxylfbUaqRyJ,0.0,9,0.0939,-8.904,1,Stuck In The Middle,72,2020-05-29,0.0466,119.953
0.142,2020,0.0485,"['Future', 'Lil Uzi Vert']",0.773,193859,0.505,1,6LnOiHOWTAGJ5vAN6wBkqc,0.0,5,0.158,-5.716,0,Plastic,57,2020-11-13,0.061,160.031
0.241,2020,0.853,['Mac Miller'],0.794,342040,0.32,0,1DWZUa5Mzf2BwzpHtgbHPY,0.134,1,0.112,-12.92,0,Good News,77,2020-01-17,0.173,174.088
0.0825,2020,0.606,"['$NOT', 'Maggie Lindemann']",0.713,187587,0.47,1,3oGbHF3Kdwf3AsRCbBjUxu,1.35e-05,9,0.306,-8.698,1,Moon & Stars (feat. Maggie Lindemann),76,2020-03-06,0.0864,84.51799999999999
0.644,2020,0.165,"['Bankrol Hayden', 'The Kid LAROI']",0.89,114865,0.53,1,3tdjTdCCgKtwacsICCtPZZ,0.0,9,0.106,-9.891,1,Costa Rica (feat. The Kid LAROI) - Remix,78,2020-06-26,0.362,127.889
0.134,2020,0.00301,"['Future', 'Lil Uzi Vert']",0.8009999999999999,280666,0.596,1,3f9RZbFJrmttvXYwiwqDlb,0.0,1,0.162,-4.72,1,Patek,57,2020-11-13,0.0534,120.028
0.785,2020,0.112,"['Future', 'Lil Uzi Vert']",0.866,210175,0.72,1,0NfbJvgf9mmdnoyzxNf46H,0.0,7,0.172,-6.641,0,Bought A Bad Bitch,56,2020-11-13,0.0646,136.077
0.271,2020,0.0116,['Future'],0.867,181040,0.517,1,1WFkr1TlmOQEgrLndQI6sY,0.0,2,0.31,-6.914,1,Rockstar Chainz,55,2020-11-13,0.307,143.043
0.35,2020,0.00198,"['Future', 'Lil Uzi Vert']",0.773,186843,0.742,1,7JsuXl9Odf3V38ksu4FWDZ,0.0,5,0.5579999999999999,-5.452999999999999,0,Over Your Head,57,2020-11-13,0.162,148.94899999999996
0.221,2020,0.0159,"['Future', 'Lil Uzi Vert']",0.8270000000000001,204117,0.615,1,50lt8PNUgIYnIrr3BPp2Cv,0.0,7,0.307,-5.879,1,She Never Been To Pluto,55,2020-11-13,0.222,132.996
0.529,2020,0.00405,"['Future', 'Lil Uzi Vert']",0.615,243936,0.584,1,1yh1VrgbKyL493x9saxxqQ,0.0,1,0.114,-5.638,1,I Don’t Wanna Break Up,55,2020-11-13,0.235,162.16899999999995
0.59,2020,0.0391,['Lil Uzi Vert'],0.494,261781,0.743,1,1PmY0lBdi87ma0JSlrcdAd,0.0,7,0.068,-6.716,0,Lullaby,55,2020-11-13,0.441,160.084
0.578,2020,0.0154,"['Future', 'Lil Uzi Vert']",0.898,184737,0.6409999999999999,1,5MxBxefjpl4hmbxgdfse8x,0.0,11,0.665,-7.672999999999999,0,Off Dat,55,2020-11-13,0.297,151.937
0.682,2020,0.133,"['Future', 'Lil Uzi Vert']",0.83,186847,0.735,1,2LyYvjkKkchY8JXKu6m5Ri,0.0,5,0.216,-5.23,1,Bankroll,55,2020-11-13,0.301,139.93200000000002
0.233,2020,0.0101,"[""Why Don't We""]",0.606,216504,0.9,0,5GhJIMWAw0uMLgkdbt6uMz,0.0,0,0.075,-4.504,1,Fallin’ (Adrenaline),81,2020-09-29,0.119,133.963
0.523,2020,0.183,"['Future', 'Lil Uzi Vert']",0.862,222295,0.624,1,7y8Xlx3c6xpyN0DqYGb8FG,0.0,8,0.195,-5.348,1,Moment of Clarity,54,2020-11-13,0.147,122.029
0.508,2020,0.145,"['Khalid', 'Disclosure']",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,82,2020-02-04,0.0708,103.007
0.235,2020,0.0813,['Juice WRLD'],0.7070000000000001,200629,0.67,1,0440JCJyIAmINA8KcYgFb5,0.0,7,0.098,-6.327999999999999,0,Fighting Demons,76,2020-07-10,0.257,163.099
0.428,2020,0.0265,['Money Man'],0.8420000000000001,160952,0.715,1,2FVMbLuIxo0dz3KLXgN6Jh,0.0554,2,0.0831,-6.03,1,24,77,2020-03-02,0.0912,126.021
0.904,2020,0.0342,"['BLACKPINK', 'Selena Gomez']",0.79,175813,0.7290000000000001,0,2J4P46vCFm1rPkNkp9pZWX,9.31e-05,9,0.0411,-3.843,1,Ice Cream (with Selena Gomez),82,2020-08-28,0.334,159.989
0.731,2020,0.0902,"['PARTYNEXTDOOR', 'Rihanna']",0.43,183219,0.7,1,4HDCLYli2SUdkq9OjmvhSD,0.0,6,0.216,-5.35,1,BELIEVE IT,80,2020-03-27,0.264,158.373
0.65,2020,0.8270000000000001,['Thundercat'],0.586,116630,0.893,0,1c5CllrZr45UBhWpIqM332,0.642,7,0.212,-8.772,1,Funny Thing,77,2020-04-03,0.439,140.023
0.713,2020,0.272,['Popp Hunna'],0.913,136224,0.391,1,3aAmQOxRPeKDL0HMWFA5qn,0.0,4,0.0666,-11.158,0,Adderall (Corvette Corvette),79,2020-10-15,0.368,141.05
0.455,2020,0.139,"['Lauv', 'Conan Gray']",0.703,146375,0.657,1,4Gt2kh3QbAGU6yquOWn4aW,0.0,4,0.093,-5.363,1,Fake,82,2020-10-13,0.0783,82.96
0.946,2020,0.369,"['Clean Bandit', 'Mabel', '24kGoldn']",0.779,178374,0.705,0,27u7t9d7ZQoyjsCROHuZJ3,7.91e-06,0,0.124,-3.895,1,Tick Tock (feat. 24kGoldn),88,2020-08-21,0.0344,101.022
0.146,2020,0.0563,['Lund'],0.83,200673,0.583,1,4W8sUeokQKfHt1uTXp0Jq0,0.0005,0,0.109,-2.052,1,Broken,78,2020-04-17,0.0412,134.0
0.7909999999999999,2020,0.31,"['Wisin', 'Myke Towers', 'Los Legendarios']",0.823,213314,0.821,0,2bgcUk2A3jjKbCJ7KPquTi,4.28e-06,8,0.143,-3.402,0,Mi Niña,90,2020-09-23,0.166,99.999
0.721,2020,0.0851,"['Future', 'Lil Uzi Vert']",0.8640000000000001,210175,0.705,0,6G2dDusVIgjBfhVcAwmzsT,1.97e-06,7,0.176,-6.752999999999999,0,Bought A Bad Bitch,50,2020-11-12,0.0671,136.00799999999998
0.384,2020,0.168,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.8320000000000001,181496,0.5489999999999999,1,5sBplhIrmzA4kQGyIOpmDf,0.0,1,0.11,-8.259,0,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],78,2020-09-30,0.0602,140.045
0.691,2020,0.173,"['Future', 'Lil Uzi Vert']",0.755,274313,0.5920000000000001,0,2TsnR4NwuDcrzqjp7gnmva,0.0,9,0.139,-7.866,0,Stripes Like Burberry,49,2020-11-12,0.159,143.982
0.584,2020,0.126,"['Future', 'Lil Uzi Vert']",0.934,228796,0.535,0,4gJnslmrQ8qxDfryqxUAY5,0.0,11,0.0926,-6.09,0,That’s It,47,2020-11-12,0.35,123.027
0.557,2020,0.0169,"['Future', 'Lil Uzi Vert']",0.8959999999999999,196636,0.5670000000000001,0,34y5scwz0ivKd4gQtLYm8i,0.0,1,0.104,-6.537000000000001,1,Real Baby Pluto,46,2020-11-12,0.301,142.029
0.37,2020,0.0387,"['Future', 'Lil Uzi Vert']",0.757,213520,0.659,0,2JD1xn6q8dLmBq8PaXGpOl,0.0,0,0.0946,-6.279,1,Drankin N Smokin,45,2020-11-12,0.34,152.018
0.7240000000000001,2020,0.445,"['Anuel AA', 'Bad Bunny']",0.732,226379,0.807,1,6NfC2FKfsfzuLIF4lThw0A,0.00152,10,0.0975,-3.424,0,Así Soy Yo,75,2020-05-29,0.116,176.02599999999995
0.101,2020,0.0199,"['Future', 'Lil Uzi Vert']",0.7829999999999999,133171,0.529,0,13kO8fwbgEydkeQf5kNpoO,0.0,2,0.269,-7.19,1,Marni On Me,44,2020-11-12,0.419,123.053
0.443,2020,0.373,['Maddie & Tae'],0.596,188320,0.522,0,3DA4SE262k6rdEtlHteNyq,0.0,9,0.291,-6.632999999999999,1,Die From A Broken Heart,73,2020-04-10,0.0358,76.042
0.139,2020,0.0435,"['Future', 'Lil Uzi Vert']",0.764,193859,0.502,0,54IK8jKFmhhU9rK9bjcNAS,0.0,5,0.158,-5.805,0,Plastic,45,2020-11-12,0.0657,159.984
0.467,2020,0.1669999999999999,['Dua Lipa'],0.73,221820,0.7290000000000001,0,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4,0.349,-3.434,0,Break My Heart,85,2020-03-27,0.0883,113.013
0.557,2020,0.0755,"['Future', 'Lil Uzi Vert']",0.84,166637,0.502,0,7ku8WWx8HeFgbWyn6BTlTK,0.0,0,0.115,-5.974,0,Million Dollar Play,43,2020-11-12,0.41,150.08
0.306,2020,0.168,"['Carly Pearce', 'Lee Brice']",0.591,198689,0.815,0,0Al3wN3keprGTSgG8NBwjr,8.68e-06,10,0.142,-4.725,1,I Hope You’re Happy Now,74,2020-02-14,0.0366,118.024
0.253,2020,0.00863,['Future'],0.857,181040,0.515,0,75LdekKbpm7NM87UlSdLbL,0.0,2,0.301,-7.001,1,Rockstar Chainz,45,2020-11-12,0.273,143.025
